,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig,flags,ms2_rt_cal,xlogp_predicted,xlogp_predicted_sd,isomer_flag
58,Ruthenium2_AvSpec_58,1,Ruthenium2_0004,242.22435492241,10.038012,10.051383,257929.734375,241.21707832241,5504439.339264,241.21676339888936,1115717.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_neg_03.mzML,20161201_Kat-0_neg_03,Ruthenium2,1.0,20161201_Kat-0_neg_03_2063,30.0,10.051383,7.029081843070373,0.24863388282931123,1.487361177382276
59,Ruthenium2_AvSpec_59,1,Ruthenium2_0004,242.224310642994,10.094372,10.103287,308136.625,241.217034042994,6939950.669617,241.2168116986664,1415648.125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_neg_03.mzML,20161201_Kat-0_neg_03,Ruthenium2,1.0,20161201_Kat-0_neg_03_2074,31.0,10.103287,7.082678919162878,0.26230926027284834,1.5395637837667089
60,Ruthenium2_AvSpec_60,1,Ruthenium2_0004,242.224238533146,10.150705,10.164076,217172.640625,241.216961933146,5717694.203674,241.21675810713367,1199474.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_neg_03.mzML,20161201_Kat-0_neg_03,Ruthenium2,1.0,20161201_Kat-0_neg_03_2087,32.0,10.164076,7.1470305264764935,0.2801563120625186,1.600702506013612
61,Ruthenium2_AvSpec_61,1,Ruthenium2_0039,226.1929785095071,8.747908125,8.7600695625,36676.594970703125,227.2002551095071,3059429.535104375,227.2004419473861,266728.35546875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_01-20161201_Kat-0_pos_03-20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,8.0,20161201_Kat-0_pos_01_1573-20161201_Kat-0_pos_03_1437-20161201_Kat-3_pos_01_1429-20161201_Kat-3_pos_02_1426-20161201_Kat-3_pos_03_1448-20161201_Kat-6_pos_01_1482-20161201_Kat-6_pos_02_1429-20161201_Kat-6_pos_03_1451,21.0,8.7600695625,5.938129836872661,0.09870182687761368,1.0
62,Ruthenium2_AvSpec_62,1,Ruthenium2_0169,226.13552793818525,8.819677765384615,8.83038853076923,26580.28947566106,227.1428045381853,2123110.84045555,227.14278937676065,200333.31475360575,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_01-20161201_Kat-0_pos_02-20161201_Kat-0_pos_03-20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,26.0,20161201_Kat-0_pos_01_1575-20161201_Kat-0_pos_01_1599-20161201_Kat-0_pos_02_1417-20161201_Kat-0_pos_02_1427-20161201_Kat-0_pos_02_1445-20161201_Kat-0_pos_03_1434-20161201_Kat-0_pos_03_1459-20161201_Kat-3_pos_01_1425-20161201_Kat-3_pos_01_1437-20161201_Kat-3_pos_01_1453-20161201_Kat-3_pos_02_1425-20161201_Kat-3_pos_02_1433-20161201_Kat-3_pos_02_1446-20161201_Kat-3_pos_02_1457-20161201_Kat-3_pos_03_1442-20161201_Kat-3_pos_03_1452-20161201_Kat-3_pos_03_1476-20161201_Kat-6_pos_01_1481-20161201_Kat-6_pos_01_1516-20161201_Kat-6_pos_02_1427-20161201_Kat-6_pos_02_1435-20161201_Kat-6_pos_02_1445-20161201_Kat-6_pos_02_1455-20161201_Kat-6_pos_03_1446-20161201_Kat-6_pos_03_1465-20161201_Kat-6_pos_03_1472,1.0,8.83038853076923,5.989640578152108,0.10203729636820712,1.0
63,Ruthenium2_AvSpec_63,1,Ruthenium2_0009,254.2242639893552,9.87380288,9.888342839999998,17633.481640625,255.2315405893552,1820266.98713712,255.23165880185925,293018.3203125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_01-20161201_Kat-0_pos_02-20161201_Kat-3_pos_01-20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,5.0,20161201_Kat-0_pos_01_1787-20161201_Kat-0_pos_02_1609-20161201_Kat-3_pos_01_1630-20161201_Kat-6_pos_01_1697-20161201_Kat-6_pos_03_1636,23.0,9.888342839999998,6.867796903099314,0.2126440632114995,1.0
64,Ruthenium2_AvSpec_64,1,Ruthenium2_0213,152.12003747221138,10.192998299999998,10.200945100000002,27738.908935546875,153.1273140722114,3549423.7604929493,153.12733006838886,750067.88359375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_01-20161201_Kat-0_pos_02-20161201_Kat-0_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,10.0,20161201_Kat-0_pos_01_1829-20161201_Kat-0_pos_01_1842-20161201_Kat-0_pos_02_1651-20161201_Kat-0_pos_02_1664-20161201_Kat-0_pos_03_1657-20161201_Kat-0_pos_03_1665-20161201_Kat-0_pos_03_1682-20161201_Kat-6_pos_01_1773-20161201_Kat-6_pos_02_1696-20161201_Kat-6_pos_03_1707,1.0,10.200945100000002,7.18696399813802,0.29217610858141563,1.0
65,Ruthenium2_AvSpec_65,1,Ruthenium2_0017,148.01605593523098,10.150011,10.15447,20576.005859375,149.023332535231,9082760.503143,149.0231718195714,1955265.625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_01.mzML,20161201_Kat-0_pos_01,Ruthenium2,1.0,20161201_Kat-0_pos_01_1841,21.0,10.15447,7.136741634176502,0.27718520859140194,1.0
66,Ruthenium2_AvSpec_66,1,Ruthenium2_0017,148.016019829211,10.211126,10.215582,26796.27734375,149.023296429211,9706028.886658,149.02314840418475,2061999.25,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_01.mzML,20161201_Kat-0_pos_01,Ruthenium2,1.0,20161201_Kat-0_pos_01_1853,21.0,10.215582,7.20302060812482,0.29725284350641956,1.0
67,Ruthenium2_AvSpec_67,1,Ruthenium2_0019,325.3704751651116,11.1068934,11.115598,239486.371875,326.3777517651116,4603030.762373799,326.37810567432336,759268.46875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-0_pos_01-20161201_Kat-3_pos_01-20161201_Kat-3_pos_02-20161201_Kat-6_pos_01,Ruthenium2,5.0,20161201_Kat-0_pos_01_2026-20161201_Kat-3_pos_01_1854-20161201_Kat-3_pos_01_1865-20161201_Kat-3_pos_02_1848-20161201_Kat-6_pos_01_1932,1.0,11.115598,8.490007094211794,0.9535267390911734,1.0
68,Ruthenium2_AvSpec_68,1,Ruthenium2_0008,390.2765343001972,15.046847333333334,15.055580916666669,1202596.1927083333,391.2838109001971,18893930.594375417,391.28357801447737,3701342.6041666665,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_01-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,12.0,20161201_Kat-0_pos_01_2843-20161201_Kat-3_pos_03_2571-20161201_Kat-3_pos_03_2581-20161201_Kat-3_pos_03_2593-20161201_Kat-6_pos_01_2722-20161201_Kat-6_pos_01_2732-20161201_Kat-6_pos_01_2744-20161201_Kat-6_pos_01_2757-20161201_Kat-6_pos_02_2600-20161201_Kat-6_pos_03_2560-20161201_Kat-6_pos_03_2582-20161201_Kat-6_pos_03_2595,1.0,15.055580916666669,12.955802732940695,1.9696254257683938,4.630737120628134
69,Ruthenium2_AvSpec_69,1,Ruthenium2_0387,133.11031612947698,1.4394441,1.4491649,2639.666748046875,134.117592729477,331270.6939068,134.11750469341092,66394.859375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML,20161201_Kat-0_pos_02,Ruthenium2,1.0,20161201_Kat-0_pos_02_0237,22.0,1.4491649,-0.1852573419472369,0.16516371377282335,1.0
70,Ruthenium2_AvSpec_70,1,Ruthenium2_0039,226.193101817969,8.7592229,8.774,21272.82421875,227.200378417969,2020532.872688,227.20044380576616,238519.34375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML,20161201_Kat-0_pos_02,Ruthenium2,1.0,20161201_Kat-0_pos_02_1424,21.0,8.774,5.948286119181561,0.09933857224836133,1.0
71,Ruthenium2_AvSpec_71,1,Ruthenium2_0106,178.07809758218863,9.817943633333334,9.827530366666666,20937.466796875,179.08537418218864,863451.9197996667,179.08515570593477,109141.93489583331,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML,20161201_Kat-0_pos_02-20161201_Kat-0_pos_03-20161201_Kat-3_pos_01,Ruthenium2,3.0,20161201_Kat-0_pos_02_1597-20161201_Kat-0_pos_03_1610-20161201_Kat-3_pos_01_1628,1.0,9.827530366666666,6.810075365077104,0.20134641627432384,1.0
72,Ruthenium2_AvSpec_72,1,Ruthenium2_0017,148.016067881946,10.083304,10.100211,15819.22509765625,149.023344481946,2016069.4317395,149.02332639455773,384537.765625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML,20161201_Kat-0_pos_02-20161201_Kat-6_pos_01,Ruthenium2,2.0,20161201_Kat-0_pos_02_1649-20161201_Kat-6_pos_01_1730,21.0,10.100211,7.0794691217538075,0.2614619610311329,1.0
73,Ruthenium2_AvSpec_73,1,Ruthenium2_0017,148.01606485280598,10.182205,10.186661,33113.95361328125,149.023341452806,12028208.1598055,149.02354495538776,2542122.0,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-0_pos_02-20161201_Kat-6_pos_02,Ruthenium2,2.0,20161201_Kat-0_pos_02_1659-20161201_Kat-6_pos_02_1671,21.0,10.186661,7.17140745824639,0.28739633334207226,1.0
74,Ruthenium2_AvSpec_74,1,Ruthenium2_0017,148.016046502988,10.226284,10.230742,11103.1923828125,149.023323102988,3672250.004486,149.02312910536037,780766.5625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML,20161201_Kat-0_pos_02,Ruthenium2,1.0,20161201_Kat-0_pos_02_1671,21.0,10.230742,7.219778781758751,0.30272190497053975,1.0
75,Ruthenium2_AvSpec_75,1,Ruthenium2_0023,192.09381922171295,10.318329,10.3329115,21471.44921875,193.101095821713,833255.34767055,193.1009171013647,109374.1015625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_02-20161201_Kat-0_pos_03,Ruthenium2,2.0,20161201_Kat-0_pos_02_1689-20161201_Kat-0_pos_03_1699,1.0,10.3329115,7.336598516395763,0.3485765304798678,1.0
76,Ruthenium2_AvSpec_76,1,Ruthenium2_0169,226.1354446573256,8.82670524,8.83440104,36559.4287109375,227.1427212573256,2076923.81538194,227.14282068802208,302745.6953125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_03-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,5.0,20161201_Kat-0_pos_03_1442-20161201_Kat-3_pos_03_1466-20161201_Kat-6_pos_01_1492-20161201_Kat-6_pos_01_1504-20161201_Kat-6_pos_03_1457,1.0,8.83440104,5.992598455024475,0.10223695922953532,1.0
77,Ruthenium2_AvSpec_77,1,Ruthenium2_0009,254.2242994337973,9.896191566666666,9.907400466666669,8956.918131510416,255.23157603379727,1033425.0278976668,255.23165750935985,170544.15885416666,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-0_pos_03-20161201_Kat-3_pos_02-20161201_Kat-6_pos_02,Ruthenium2,3.0,20161201_Kat-0_pos_03_1623-20161201_Kat-3_pos_02_1621-20161201_Kat-6_pos_02_1620,23.0,9.907400466666669,6.886142161563568,0.21639582595890866,1.0
78,Ruthenium2_AvSpec_78,1,Ruthenium2_0017,148.0160182979954,10.1487452,10.1558464,35527.3810546875,149.0232948979954,11446257.409168782,149.02317030862864,2556509.7765625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_03-20161201_Kat-3_pos_01-20161201_Kat-3_pos_03-20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,5.0,20161201_Kat-0_pos_03_1669-20161201_Kat-3_pos_01_1680-20161201_Kat-3_pos_03_1681-20161201_Kat-6_pos_01_1752-20161201_Kat-6_pos_03_1668,21.0,10.1558464,7.138213034470431,0.27760716364156257,1.0
79,Ruthenium2_AvSpec_79,1,Ruthenium2_0017,148.01603618352,10.205502,10.214414,13873.3017578125,149.02331278352,3817282.96579,149.02316669766145,854449.8125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_03,Ruthenium2,1.0,20161201_Kat-0_pos_03_1678,21.0,10.214414,7.201734925217991,0.2968406676467077,1.0
80,Ruthenium2_AvSpec_80,1,Ruthenium2_0017,148.01595764671598,10.26736,10.27727,1863.761474609375,149.023234246716,844477.5234547,149.02314245773118,151809.328125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_03,Ruthenium2,1.0,20161201_Kat-0_pos_03_1689,22.0,10.27727,7.272078376892317,0.32116643665289274,1.0
81,Ruthenium2_AvSpec_81,1,Ruthenium2_0019,325.370445625564,11.1847026,11.1932894,818662.3671875,326.377722225564,13151153.5841134,326.37738820171063,2513764.965625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_03-20161201_Kat-3_pos_02-20161201_Kat-6_pos_01-20161201_Kat-6_pos_03,Ruthenium2,5.0,20161201_Kat-0_pos_03_1847-20161201_Kat-3_pos_02_1838-20161201_Kat-6_pos_01_1920-20161201_Kat-6_pos_03_1858-20161201_Kat-6_pos_03_1870,1.0,11.1932894,8.636633482576457,1.024750427170389,1.0
82,Ruthenium2_AvSpec_82,1,Ruthenium2_0008,390.2766062511709,15.04295411111111,15.050983444444446,1050951.9895833333,391.2838828511709,15952640.370380776,391.2834828265238,3151284.090277778,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-0_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-0_pos_03-20161201_Kat-3_pos_02-20161201_Kat-3_pos_03-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium2,9.0,20161201_Kat-0_pos_03_2559-20161201_Kat-0_pos_03_2569-20161201_Kat-0_pos_03_2581-20161201_Kat-3_pos_02_2600-20161201_Kat-3_pos_02_2614-20161201_Kat-3_pos_03_2606-20161201_Kat-6_pos_02_2565-20161201_Kat-6_pos_02_2575-20161201_Kat-6_pos_03_2570,1.0,15.050983444444446,12.923047604451435,1.9415225711984174,4.6261131989115025
83,Ruthenium2_AvSpec_83,1,Ruthenium2_0159,224.03155953906435,1.1776996000000002,1.1853238333333334,50440.852864583336,223.0242829390644,2553693.953898,223.02433441213492,567855.7604166666,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_01-20161201_Kat-3_neg_02-20161201_Kat-3_neg_03,Ruthenium2,3.0,20161201_Kat-3_neg_01_0241-20161201_Kat-3_neg_02_0234-20161201_Kat-3_neg_03_0237,1.0,1.1853238333333334,-0.9510952919194058,0.390384455120576,1.0
84,Ruthenium2_AvSpec_84,1,Ruthenium2_0075,230.057515506559,1.576718,1.5900908,351679.15625,229.050238906559,10320197.62255,229.05030262970945,2134324.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML,20161201_Kat-3_neg_01,Ruthenium2,1.0,20161201_Kat-3_neg_01_0323,21.0,1.5900908,0.1241739589966688,0.11887495100795967,1.0
85,Ruthenium2_AvSpec_85,1,Ruthenium2_0090,236.08337218105495,7.458364533333333,7.470250566666667,213947.93229166663,235.076095581055,8599242.85851,235.0759905830052,692125.4375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_03.mzML,20161201_Kat-3_neg_01-20161201_Kat-3_neg_02-20161201_Kat-3_neg_03,Ruthenium2,3.0,20161201_Kat-3_neg_01_1543-20161201_Kat-3_neg_02_1510-20161201_Kat-3_neg_03_1531,1.0,7.470250566666667,5.071124409233587,0.07109012941059781,1.0
86,Ruthenium2_AvSpec_86,1,Ruthenium2_0291,200.17697420754905,8.3936713,8.4025857,142330.71875,199.169697607549,5155778.243896,199.1699706016305,1068867.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML,20161201_Kat-3_neg_01,Ruthenium2,1.0,20161201_Kat-3_neg_01_1738,36.0,8.4025857,5.684775072206623,0.08581396340635543,1.0
87,Ruthenium2_AvSpec_87,1,Ruthenium2_0291,200.176923835214,8.4499421,8.463313,428750.375,199.169647235214,8248849.448364,199.16937490821672,1734184.25,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML,20161201_Kat-3_neg_01,Ruthenium2,1.0,20161201_Kat-3_neg_01_1751,37.0,8.463313,5.726905139201147,0.08758955986253471,1.0
88,Ruthenium2_AvSpec_88,1,Ruthenium2_0291,200.176914878698,8.5062131,8.5151275,1819455.5,199.169638278698,55723960.82129,199.16934634370028,11271221.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML,20161201_Kat-3_neg_01,Ruthenium2,1.0,20161201_Kat-3_neg_01_1762,38.0,8.5151275,5.763126625236508,0.08922527341543429,1.0
89,Ruthenium2_AvSpec_89,1,Ruthenium2_0291,200.177091862266,8.5643608,8.5732754,1686495.25,199.169815262266,70109757.3916,199.17000283783253,14570985.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML,20161201_Kat-3_neg_01,Ruthenium2,1.0,20161201_Kat-3_neg_01_1774,39.0,8.5732754,5.804090930370249,0.09120290157126898,1.0
90,Ruthenium2_AvSpec_90,1,Ruthenium2_0291,200.17692090014305,8.6206148,8.6295298,679641.1875,199.169644300143,27313402.617,199.1693172937691,5731298.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML,20161201_Kat-3_neg_01,Ruthenium2,1.0,20161201_Kat-3_neg_01_1786,40.0,8.6295298,5.844053189791615,0.09326895981485724,1.0
91,Ruthenium2_AvSpec_91,1,Ruthenium2_0291,200.176956258672,8.6769318,8.6873984,174652.171875,199.169679658672,8796439.736877,199.16998069684485,1867225.375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_neg_01.mzML,20161201_Kat-3_neg_01,Ruthenium2,1.0,20161201_Kat-3_neg_01_1798,41.0,8.6873984,5.885518814458636,0.09556226208244299,1.0
