,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
163,Ruthenium2_AvSpec_5,111.62109858682348,791.1951675415039,,-1.0,-1.0,1.0,0.0038879045110051,-1.0,-1.0,27.0
164,Ruthenium2_AvSpec_5,112.97202221032774,970.5944900512696,,-1.0,-1.0,1.0,0.0047694663100039,-1.0,-1.0,26.0
165,Ruthenium2_AvSpec_5,119.85168847319171,942.9861068725586,,-1.0,-1.0,1.0,0.0046337997110336,-1.0,-1.0,25.0
166,Ruthenium2_AvSpec_5,120.8363350041706,931.3933486938477,,-1.0,-1.0,1.0,0.0045768333155511,-1.0,-1.0,7.0
167,Ruthenium2_AvSpec_5,121.7155710047492,987.484619140625,,-1.0,-1.0,1.0,0.0048524637950391,-1.0,-1.0,11.0
168,Ruthenium2_AvSpec_5,130.77444248850946,835.3695449829102,,-1.0,-1.0,1.0,0.0041049758081656,-1.0,-1.0,13.0
169,Ruthenium2_AvSpec_5,137.06001155610912,1383.0618743896484,,-1.0,-1.0,1.0,0.0067963161569193,-1.0,-1.0,14.0
170,Ruthenium2_AvSpec_5,138.09768523594926,955.8077926635742,,-1.0,-1.0,1.0,0.0046968050124695,-1.0,-1.0,38.0
171,Ruthenium2_AvSpec_5,152.0354203436615,962.7798843383788,,-1.0,-1.0,1.0,0.0047310656194419,-1.0,-1.0,18.0
172,Ruthenium2_AvSpec_5,152.06250923274655,12391.20945739746,,-1.0,-1.0,1.0,0.0608899562618962,-1.0,-1.0,10.0
173,Ruthenium2_AvSpec_5,159.64235377228923,1011.615966796875,,-1.0,-1.0,1.0,0.0049710443668857,-1.0,-1.0,8.0
174,Ruthenium2_AvSpec_5,165.07026092915697,2504.833095550537,C13 H9,0.0001643609130326,20.086315886599166,1.0,0.012308659469909,-1.0,-1.0,12.0
175,Ruthenium2_AvSpec_5,169.06515487978373,976.870002746582,,-1.0,-1.0,1.0,0.0048003039530001,-1.0,-1.0,40.0
176,Ruthenium2_AvSpec_5,172.92265369619173,1032.898826599121,,-1.0,-1.0,1.0,0.0050756275721767,-1.0,-1.0,5.0
177,Ruthenium2_AvSpec_5,176.0628824340254,6264.207946777344,,-1.0,-1.0,1.0,0.0307820918697315,-1.0,-1.0,3.0
178,Ruthenium2_AvSpec_5,177.07051168559812,12170.85578918457,C14 H9,8.63955281147355e-05,40.99066596373921,1.0,0.0598071462855366,-1.0,-1.0,19.0
179,Ruthenium2_AvSpec_5,178.0735989612523,2469.341999053955,,-1.0,-1.0,1.0,0.0121342575020629,-1.0,-1.0,9.0
180,Ruthenium2_AvSpec_5,178.07900913270385,87711.77723407745,,-1.0,-1.0,1.0,0.4310125091338653,-1.0,-1.0,4.0
181,Ruthenium2_AvSpec_5,190.07819823093104,1747.435317993164,,-1.0,-1.0,1.0,0.0085868341140481,-1.0,-1.0,6.0
182,Ruthenium2_AvSpec_5,191.0858734358778,1678.2629852294922,C15 H11,0.000201918652209,18.92701554267582,1.0,0.008246923766233,-1.0,-1.0,2.0
183,Ruthenium2_AvSpec_5,193.0971852250221,1409.9203491210938,,-1.0,-1.0,1.0,0.0069282977328326,-1.0,-1.0,1.0
184,Ruthenium2_AvSpec_5,193.1023397358557,46674.56170654297,,-1.0,-1.0,1.0,0.229357112445381,-1.0,-1.0,0.0
