,spectrum_id,mz,intensity,formula,formula_massdiff,formula_massdiff_ppm,n_averaged,rel_intensity,min_intensity,max_intensity,cluster
4428,Ruthenium_AvSpec_101,282.1965296387466,278.23143310546874,,-1.0,-1.0,5.0,0.0003785499497195,0.0024652095671719,0.0053855308749344,42.0
4429,Ruthenium_AvSpec_101,283.1602012089807,1037.8476209138569,,-1.0,-1.0,19.0,0.0014120516877926,0.0015056398573205,0.0280522841240522,7.0
4430,Ruthenium_AvSpec_101,283.16766795993044,28420.15559895833,,-1.0,-1.0,24.0,0.0386672647045262,0.0488664322660191,0.5155067542121267,35.0
4431,Ruthenium_AvSpec_101,283.17218819288274,15561.295552571615,,-1.0,-1.0,24.0,0.0211720422212856,0.0448621945282307,0.3634456620153092,17.0
4432,Ruthenium_AvSpec_101,283.17607284105475,1398.2288538988898,,-1.0,-1.0,17.0,0.0019023711894524,0.0003615762364994,0.036079456640822,74.0
4433,Ruthenium_AvSpec_101,286.213127020693,364.427734375,,-1.0,-1.0,5.0,0.0004958250007352,0.0021525024444104,0.0043753033850525,20.0
4434,Ruthenium_AvSpec_101,290.7411397026514,236.5912353515625,,-1.0,-1.0,5.0,0.0003218960533926,0.002282378476241,0.0050991727684313,10.0
4435,Ruthenium_AvSpec_101,293.1538319938358,450.48391977945965,C20 H21 O2,0.0032987601413196,1.777339628206808,6.0,0.0006129094160161,0.0011481094022898,0.0043473825281665,24.0
4436,Ruthenium_AvSpec_101,295.0587733631031,364.26881408691406,,-1.0,-1.0,5.0,0.0004956087804958,0.0011078212411536,0.0030816516085955,34.0
4437,Ruthenium_AvSpec_101,299.5064084389351,227.6361297607422,,-1.0,-1.0,5.0,0.0003097121145281,0.0022246165110947,0.005156178847249,38.0
4438,Ruthenium_AvSpec_101,303.9258890186186,256.41160888671874,,-1.0,-1.0,5.0,0.0003488628174329,0.0022400104361672,0.0048949126907708,31.0
4439,Ruthenium_AvSpec_101,304.5147258682845,240.70948181152343,,-1.0,-1.0,5.0,0.0003274991657834,0.0013130278696007,0.003416731256612,23.0
4440,Ruthenium_AvSpec_101,311.15534363528224,1003.8828381538392,,-1.0,-1.0,10.0,0.0013658406372922,0.0002458415897536,0.0160945030116738,148.0
4441,Ruthenium_AvSpec_101,311.1615766143415,16655.68217401919,,-1.0,-1.0,23.0,0.0226610184879094,0.0031485995905304,0.3753197210101624,9.0
4442,Ruthenium_AvSpec_102,57.07073702756226,27127.811717033383,C4 H9,0.0003326679253206,3.4310947112195285,5.0,0.0235552357741394,0.0473717319430203,0.0624749772166723,43.0
4443,Ruthenium_AvSpec_102,59.99113149277485,5320.0034434000645,C H2 N S,0.0002856959250934,4.199645544093661,3.0,0.0046193897515824,0.0079915342999024,0.0098104536838861,33.0
4444,Ruthenium_AvSpec_102,71.08632952945968,25898.401498413084,C5 H11,0.0001450839190795,9.799324541196674,5.0,0.0224877317725338,0.045841850034227,0.0670886526868346,49.0
4445,Ruthenium_AvSpec_102,75.68272744489946,2918.17724609375,,-1.0,-1.0,2.0,0.002533870176462,0.004679956144873,0.0048122343225823,4.0
4446,Ruthenium_AvSpec_102,75.92486440228753,2326.1781845092773,,-1.0,-1.0,2.0,0.0020198339681918,0.0047926222564365,0.0053077031861987,8.0
4447,Ruthenium_AvSpec_102,77.01761533409491,26426.891050863265,C H5 N2 S,0.0001280806024794,12.02640695531522,5.0,0.0229466223067938,0.028532686886554,0.0692691262381609,12.0
4448,Ruthenium_AvSpec_102,84.986174126264,12942.212365722657,C2 H N2 S,4.37712266005974e-05,38.83190261938124,5.0,0.0112377978324791,0.0189324726144709,0.029719391194062,22.0
4449,Ruthenium_AvSpec_102,102.0121887070034,488188.0339645386,C2 H4 N3 S,0.0002202205212284,9.264565584261971,5.0,0.4238964927247681,1.0,1.0,19.0
4450,Ruthenium_AvSpec_102,118.9736667378111,96230.36244125366,C2 H3 N2 S2,0.0004917133288415,4.839131533054472,5.0,0.0835573801373504,0.1697437314289339,0.2140472223000002,37.0
4451,Ruthenium_AvSpec_102,131.2361625742563,3233.8070678710938,,-1.0,-1.0,2.0,0.002807933375767,0.0044646208468264,0.0057685167382369,3.0
4452,Ruthenium_AvSpec_102,160.99432385685105,234240.55340903145,multiple,0.0010217159517083,3.1514540130754845,7.0,0.2033924269663884,0.0213809490041011,0.7316118105106444,18.0
4453,Ruthenium_AvSpec_102,231.09853269242527,7331.507759094238,C10 H19 N2 S2,0.0006444163169305,7.1723299203365904,4.0,0.0063659905799539,0.0071437615174304,0.0168424061394775,44.0
4454,Ruthenium_AvSpec_102,261.24374431096675,458.9324279785157,C14 H33 N2 S,0.0072990583591945,-1.0,5.0,0.0003984936808833,0.0005864800109344,0.0012284119356874,16.0
4455,Ruthenium_AvSpec_102,269.4616961211785,608.3835876464843,,-1.0,-1.0,5.0,0.0005282629869895,0.0005753424966387,0.0019416517671899,38.0
4456,Ruthenium_AvSpec_102,273.116554773926,25979.845221010844,multiple,0.0008358841213293,6.534714049077192,30.0,0.0225584498277947,3.358194540163847e-05,0.1508907603314988,1.0
4457,Ruthenium_AvSpec_102,273.1237810166581,18526.71957509658,C11 H21 N4 S2,8.560825500580904e-05,63.80708926179189,34.0,0.016086857733488,0.0001230219913417,0.1322381177214447,2.0
4458,Ruthenium_AvSpec_102,275.2808151527921,408.9702575683594,,-1.0,-1.0,5.0,0.0003551112394216,0.0005509585037324,0.0011856700311207,13.0
4459,Ruthenium_AvSpec_102,277.2638976502626,569.250341796875,C18 H33 N2,0.0026661814512749,2.0798412483022406,5.0,0.0004942833633394,0.0008025260585902,0.001756722643116,17.0
4460,Ruthenium_AvSpec_102,296.2112152413485,453.2098693847656,C19 H26 N3,0.0038756216442834,1.5285743780822048,5.0,0.000393524750167,0.0010370010130531,0.0019616617181162,48.0
4461,Ruthenium_AvSpec_102,296.8772149989176,435.5625,,-1.0,-1.0,5.0,0.0003782014372884,0.0007034311395785,0.0017305358572627,9.0
4462,Ruthenium_AvSpec_102,299.0042781672818,414.3681884765625,C19 H7 S2,0.0029083004479844,2.0561962646058887,5.0,0.0003597982940415,0.00085075188637,0.0019846789805866,24.0
4463,Ruthenium_AvSpec_102,307.59131536691643,568.4316711425781,,-1.0,-1.0,5.0,0.0004935725068765,0.0009101031387019,0.0021722838828435,21.0
4464,Ruthenium_AvSpec_102,336.1885832590771,516.2071411132813,C19 H30 N S2,0.0036922550733606,1.8210316074897164,5.0,0.0004482256454759,0.0008138215772492,0.0018991044236098,47.0
