,spectrum_id,label,compound_id,parent_full_mw,ms1_rt,ms2_rt,ms2_max_intensity,parent_mz,parent_intensity,parent_fromms1_mz,parent_fromms1_intensity,scan_type,mzml_file,mzml_file_short,spectrum_folder,n_averaged,spectrum_ids_orig,flags,xlogp_predicted,xlogp_predicted_sd,isomer_flag
76,Ruthenium_AvSpec_76,1,Ruthenium_48,220.12504313787292,11.536409,11.540866,277393.875,221.132319737873,9935863.214722,221.13201987057067,2021376.625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium,1.0,20161201_Kat3_pos_02_1904,1,3.1795654925230576,1.1583846239998687,1
77,Ruthenium_AvSpec_77,1,Ruthenium_25,242.109326612985,11.507938,11.519887,116312.03515625,243.116603212985,2286512.7651265003,243.11647777006664,425807.8125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,2.0,20161201_Kat3_pos_02_1910-20161201_Kat3_pos_03_1902,1,3.1662289554574894,1.155740862956037,1
78,Ruthenium_AvSpec_78,1,Ruthenium_46,234.14066380805824,11.92606125,11.93061225,118606.091796875,235.14794040805828,4875893.232448749,235.1478313074949,858833.484375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,4.0,20161201_Kat3_pos_02_1968-20161201_Kat3_pos_02_1980-20161201_Kat3_pos_03_1977-20161201_Kat3_pos_03_1993,1,3.4273306533643964,1.20754649375753,1
79,Ruthenium_AvSpec_79,1,Ruthenium_33,244.1249723767715,11.9420575,11.95410825,57047.814453125,245.1322489767715,2376990.10271825,245.13223226082437,392247.26171875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,4.0,20161201_Kat3_pos_02_1974-20161201_Kat3_pos_02_1985-20161201_Kat3_pos_03_1983-20161201_Kat3_pos_03_1994,1,3.442267269737559,1.2105129157636554,1
80,Ruthenium_AvSpec_80,1,Ruthenium_23,256.124927662868,11.949960999999998,11.957348,88956.09375,257.132204262868,2668402.952404,257.1326666452926,466598.640625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium,2.0,20161201_Kat3_pos_02_1976-20161201_Kat3_pos_02_1984,1,3.4443268076544378,1.2109219642430382,1
81,Ruthenium_AvSpec_81,1,Ruthenium_66,310.250486417882,13.576904,13.590277,28733.822265625,311.257763017882,3905331.635315,311.2578619700751,762454.25,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML,20161201_Kat-3_pos_02,Ruthenium,1.0,20161201_Kat3_pos_02_2298,1,4.482394310106315,1.4176954137785898,1
82,Ruthenium_AvSpec_82,1,Ruthenium_66,310.250366664466,13.5924585,13.6060305,24936.9794921875,311.257643264466,3448525.2136540003,311.2578851647703,704520.671875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_02-20161201_Kat-3_pos_03,Ruthenium,2.0,20161201_Kat3_pos_02_2310-20161201_Kat3_pos_03_2291,1,4.49240895030186,1.4196952192869414,1
83,Ruthenium_AvSpec_83,1,Ruthenium_39,194.073093795448,11.337721,11.352258,37411.70703125,195.080370395448,1197363.496399,195.08047586610093,220831.03125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_03,Ruthenium,1.0,20161201_Kat3_pos_03_1883,1,3.0596657078401686,1.1346260843757918,1
84,Ruthenium_AvSpec_84,1,Ruthenium_66,310.250241320745,13.61269,13.617147,31534.62890625,311.257517920745,3849530.446442,311.25808373968783,771124.125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-3_C18_ESI_pos_03.mzML,20161201_Kat-3_pos_03,Ruthenium,1.0,20161201_Kat3_pos_03_2301,1,4.499475808316516,1.4211064362768107,1
85,Ruthenium_AvSpec_85,1,Ruthenium_80,242.22434963905,10.054716,10.059172,2357326.25,241.21707303905,47003964.33229,241.2167313769637,9789611.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium,1.0,20161201_Kat6_neg_01_2073,22,2.2376394259408996,0.9724397385712655,1
86,Ruthenium_AvSpec_86,1,Ruthenium_80,242.224543410094,10.110831,10.115287,2567550.75,241.217266810094,61269589.58667,241.217597665016,12163862.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium,1.0,20161201_Kat6_neg_01_2085,23,2.273312231004737,0.979447978017833,1
87,Ruthenium_AvSpec_87,1,Ruthenium_79,242.224365691916,10.166933,10.171389,2214563.0,241.217089091916,53043056.05817,241.2166929801731,10797162.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium,1.0,20161201_Kat6_neg_01_2097,22,2.3089767718528433,0.9864577256308883,1
88,Ruthenium_AvSpec_88,1,Ruthenium_79,242.224514439307,10.223075,10.227531,983796.0625,241.217237839307,23885487.98926,241.2175819311182,4726207.5,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_01.mzML,20161201_Kat-6_neg_01,Ruthenium,1.0,20161201_Kat6_neg_01_2109,21,2.344666741057052,0.9934755394604439,1
89,Ruthenium_AvSpec_89,1,Ruthenium_62,244.167131741369,5.4526546,5.46421615,82054.9296875,243.159855141369,2278427.9936675,243.15983814270865,491577.90625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium,2.0,20161201_Kat6_neg_02_1091-20161201_Kat6_neg_02_1102,1,-0.6834149145026572,0.424069172384954,1
90,Ruthenium_AvSpec_90,1,Ruthenium_72,226.19278532802755,8.954355249999999,8.96772615,124595.76171875,225.18550872802751,3943889.2282255,225.18514758480185,811953.65625,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium,2.0,20161201_Kat6_neg_02_1827-20161201_Kat6_neg_02_1839,22,1.543797582498248,0.8368630978652583,1
91,Ruthenium_AvSpec_91,1,Ruthenium_80,242.224245416102,10.030941,10.035397,1788625.0,241.216968816102,62134399.93498,241.2166724122243,12975115.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium,1.0,20161201_Kat6_neg_02_2061,24,2.2225254467839406,0.9694714245067768,1
92,Ruthenium_AvSpec_92,1,Ruthenium_79,242.224244344583,10.143258,10.147716,1859618.875,241.216967744583,51366530.85156,241.2166850431354,10394004.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium,1.0,20161201_Kat6_neg_02_2085,23,2.2939276350039415,0.9834994899357016,1
93,Ruthenium_AvSpec_93,1,Ruthenium_76,268.240217273828,10.330456,10.343827,347887.625,267.232940673828,8993128.557617,267.23298437150606,1933473.125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium,1.0,20161201_Kat6_neg_02_2127,1,2.4185971435822964,1.0080221594762973,2
94,Ruthenium_AvSpec_94,1,Ruthenium_83,312.3030501907788,12.96929925,12.9793275,279746.50390625,311.2957735907788,5768554.3546145,311.2958911815987,1214714.34375,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_02-20161201_Kat-6_neg_03,Ruthenium,4.0,20161201_Kat6_neg_02_2686-20161201_Kat6_neg_03_2683-20161201_Kat6_neg_03_2706-20161201_Kat6_neg_03_2718,1,4.09400827397785,1.3402056476327,1
95,Ruthenium_AvSpec_95,1,Ruthenium_83,312.302939918867,12.9762435,12.9851585,323950.09375,311.295663318867,7494453.020996001,311.295788440587,1558204.8125,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_02-20161201_Kat-6_neg_03,Ruthenium,2.0,20161201_Kat6_neg_02_2698-20161201_Kat6_neg_03_2694,1,4.097715092588326,1.3409445750960696,1
96,Ruthenium_AvSpec_96,1,Ruthenium_83,312.30281039911904,13.075368,13.088741,255198.484375,311.295533799119,5210665.367508,311.2958227344087,1062650.875,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_02.mzML,20161201_Kat-6_neg_02,Ruthenium,1.0,20161201_Kat6_neg_02_2711,1,4.163563409981633,1.3540731373453814,1
97,Ruthenium_AvSpec_97,1,Ruthenium_78,228.208477760224,9.5624973,9.5669536,2322974.5,227.201201160224,69480152.95032,227.20123498527803,14738700.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium,1.0,20161201_Kat6_neg_03_1977,22,1.9247318070861563,0.9111116332264089,1
98,Ruthenium_AvSpec_98,1,Ruthenium_80,242.224210373454,10.05026,10.054718,2297783.25,241.216933773454,52319294.52905,241.2167901480732,11291802.0,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium,1.0,20161201_Kat6_neg_03_2081,25,2.2348079784891604,0.9718836117782491,1
99,Ruthenium_AvSpec_99,1,Ruthenium_79,242.22413149150304,10.219056,10.232427,288031.09375,241.216854891503,7737122.015656,241.2167935470824,1618606.75,negative,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_neg_03.mzML,20161201_Kat-6_neg_03,Ruthenium,1.0,20161201_Kat6_neg_03_2119,21,2.3477791718436944,0.9940876883949903,1
100,Ruthenium_AvSpec_100,1,Ruthenium_38,180.05729496518052,9.3139318125,9.323291650000002,118913.0263671875,181.06457156518053,2650066.956638988,181.06453818034828,562014.560546875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium,8.0,20161201_Kat6_pos_01_1572-20161201_Kat6_pos_01_1584-20161201_Kat6_pos_01_1596-20161201_Kat6_pos_01_1604-20161201_Kat6_pos_02_1517-20161201_Kat6_pos_03_1535-20161201_Kat6_pos_03_1545-20161201_Kat6_pos_03_1560,1,1.769833736270429,0.8808598910494625,1
101,Ruthenium_AvSpec_101,1,Ruthenium_15,310.1564156065673,11.746890333333331,11.757120666666667,43402.64811197917,311.1636922065673,3218311.560633,311.1639864399181,562940.3541666666,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium,6.0,20161201_Kat6_pos_01_2050-20161201_Kat6_pos_01_2060-20161201_Kat6_pos_02_1933-20161201_Kat6_pos_02_1943-20161201_Kat6_pos_03_1944-20161201_Kat6_pos_03_1954,1,3.3170405093304267,1.185652013713345,1
102,Ruthenium_AvSpec_102,1,Ruthenium_13,384.2376378786364,14.531147,14.541844,297050.778125,385.2449144786364,6136287.203863801,385.2455356982223,1226286.9625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_01.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_01-20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium,5.0,20161201_Kat6_pos_01_2622-20161201_Kat6_pos_02_2488-20161201_Kat6_pos_03_2460-20161201_Kat6_pos_03_2470-20161201_Kat6_pos_03_2484,1,5.087313923332386,1.538625127152615,1
103,Ruthenium_AvSpec_103,1,Ruthenium_38,180.0574073377305,9.36890725,9.37842485,72612.66796875,181.0646839377305,1541616.2976885,181.06453362423943,311300.546875,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium,2.0,20161201_Kat6_pos_02_1528-20161201_Kat6_pos_02_1540,1,1.8048824023337908,0.8876981101555259,1
104,Ruthenium_AvSpec_104,1,Ruthenium_13,384.237860401457,14.470192,14.479106,455272.5625,385.245137001457,8250245.907227,385.2454052751961,1739844.375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium,1.0,20161201_Kat6_pos_02_2464,1,5.047430818207281,1.5306442738631665,1
105,Ruthenium_AvSpec_105,1,Ruthenium_13,384.23774781283,14.530325,14.53924,346649.78125,385.24502441283,6771777.537231,385.245746631187,1337591.125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML,20161201_Kat-6_pos_02,Ruthenium,1.0,20161201_Kat6_pos_02_2476,1,5.085658537350274,1.5382938540904612,1
106,Ruthenium_AvSpec_106,1,Ruthenium_27,418.3079223373159,15.75392725,15.765794125,123352.255859375,419.3151989373159,5166124.721503125,419.3148780824045,1026799.625,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_02.mzML-BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_02-20161201_Kat-6_pos_03,Ruthenium,8.0,20161201_Kat6_pos_02_2713-20161201_Kat6_pos_02_2725-20161201_Kat6_pos_02_2737-20161201_Kat6_pos_02_2749-20161201_Kat6_pos_03_2704-20161201_Kat6_pos_03_2715-20161201_Kat6_pos_03_2727-20161201_Kat6_pos_03_2739,1,5.865389914011964,1.694507343195794,2
107,Ruthenium_AvSpec_107,1,Ruthenium_86,325.370394765515,11.287551,11.292411,64673.109375,326.377671365515,1308806.637369,326.3771642176096,204461.734375,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium,1.0,20161201_Kat6_pos_03_1870,1,3.0216204371521993,1.127091979289541,2
108,Ruthenium_AvSpec_108,1,Ruthenium_28,437.335044375206,13.256502,13.265818,27646.373046875,438.342320975206,2685019.129364,438.34319234855707,415003.53125,positive,BS51_20161201_R14o3_Extraktion-MeOH-Acetone_Toluol-Chloroform_Kat-6_C18_ESI_pos_03.mzML,20161201_Kat-6_pos_03,Ruthenium,1.0,20161201_Kat6_pos_03_2223,1,4.276132835309779,1.3765260522372422,1
