,compound_id,compound_name,compound_name_iupac,compound_sf,compound_mw,compound_rt,compound_mq,compound_iso_smiles,compound_can_smiles,compound_xlogp,compound_folder,KMD-CH2,KMD-OCH2,KMD-C2H4O,KMD-CO,KMD-H2,KMD-COO,KMD-H2O,KMD-O,KMD-O2,KMD-S,KMD-OS,KMD-Cl,KMD-Br,KMD-NH3,KMD-C2H4,KMD-C3H8,KMD-C3H8O,KMD-C5H6O,KMD-CH4,KMD-C2O,KMD-C2H2O,KMD-C3H6O,KMDrem-CH2,KMDn-CH2,KMDrescaled-CH2,KMDrem-OCH2,KMDn-OCH2,KMDrescaled-OCH2,KMDrem-C2H4O,KMDn-C2H4O,KMDrescaled-C2H4O,KMDrem-CO,KMDn-CO,KMDrescaled-CO,KMDrem-H2,KMDn-H2,KMDrescaled-H2,KMDrem-COO,KMDn-COO,KMDrescaled-COO,KMDrem-H2O,KMDn-H2O,KMDrescaled-H2O,KMDrem-O,KMDn-O,KMDrescaled-O,KMDrem-O2,KMDn-O2,KMDrescaled-O2,KMDrem-S,KMDn-S,KMDrescaled-S,KMDrem-OS,KMDn-OS,KMDrescaled-OS,KMDrem-Cl,KMDn-Cl,KMDrescaled-Cl,KMDrem-Br,KMDn-Br,KMDrescaled-Br,KMDrem-NH3,KMDn-NH3,KMDrescaled-NH3,KMDrem-C2H4,KMDn-C2H4,KMDrescaled-C2H4,KMDrem-C3H8,KMDn-C3H8,KMDrescaled-C3H8,KMDrem-C3H8O,KMDn-C3H8O,KMDrescaled-C3H8O,KMDrem-C5H6O,KMDn-C5H6O,KMDrescaled-C5H6O,KMDrem-CH4,KMDn-CH4,KMDrescaled-CH4,KMDrem-C2O,KMDn-C2O,KMDrescaled-C2O,KMDrem-C2H2O,KMDn-C2H2O,KMDrescaled-C2H2O,KMDrem-C3H6O,KMDn-C3H6O,KMDrescaled-C3H6O,Kat-3_neg,Kat-3_pos,Kat-6_neg,Kat-6_pos,CV_Kat-3_neg,CV_Kat-3_pos,CV_Kat-6_neg,CV_Kat-6_pos,Kat-3,Kat-6,CV_Kat-3,CV_Kat-6,rt_predicted,rt_predicted_sd
481,Fallopia_528,None,None,C13 H18 O6,270.11049,4.008,0.0,None,None,,Fallopia,0.1911190270790257,-0.0154024196734212,0.0503432353874018,-0.1595565757853023,-0.013277465762485,-0.1729414631469694,0.0479521160636409,-0.1963682076963095,-0.1963682076963095,-0.3464418320471623,-0.2963987707955766,-0.3510817461369697,-0.3900287952125723,0.3106869907098257,0.1911190270790257,0.2732591709599887,0.1481849010713176,0.0273435946588165,0.4168841425620826,-0.1448347313952922,-0.0425634676741424,0.0843370472722426,C4 O6,9,10.27205210284814,C7 H6,6,3.000508359021252,C5 H2 O2,4,2.1352160261932163,C7 H18,6,3.648550173063856,C13 O6,9,125.00656347059108,C7 H18,6,2.3219196879550528,C13 H6,6,8.997327570582355,C13 H18,6,10.887263528564027,C13 H18,3,5.443631764282014,C13 H18 O6,0,8.44832156240904,C13 H18 O6,0,5.631171811748822,C13 H18 O6,0,7.72431228310209,C13 H18 O6,0,3.4226566700731,C13 H18 O6,0,15.864068326082132,C5 H2 O6,4,5.63602605142407,C7 H2 O6,2,4.130149757775578,C7 H2 O4,2,2.497527725696142,C3 H6 O4,2,1.2923476192721073,C9 H2 O6,4,12.848935278199226,C H18,6,0.7536170752416538,C H6,6,0.4295812334138991,C4 O3,3,1.6537157130984252,,,,,,,,,,,,,,
482,Fallopia_529,None,None,C18 H20 O8,364.11608,3.819,0.0,None,None,,Fallopia,0.2904969405424822,0.0121005716068225,0.1007274523984165,-0.1822230410717225,-0.2889820709509649,-0.2002662230205487,0.097504160348592,-0.2318460938818134,-0.2318460938818134,-0.4341493062080417,-0.3666899369176803,-0.4404040330418866,-0.4929056846326602,0.4516777159016101,0.2904969405424822,0.4012240255978554,0.2326206038620739,0.0697233287766039,-0.4051657164300764,-0.1623776057105033,-0.0245132390108437,0.1465520093333907,C8 O8,10,15.979231496686827,C10 H4,8,4.132921237397533,C8 O3,5,3.270432052386433,C10 H20,8,5.006498592663069,C18 O8,10,170.64436085472403,C10 H20,8,3.1861114959704278,C18 H4,8,12.216790755262778,C18 H20,8,14.76447397572596,C18 H20,4,7.382236987862979,C18 H20 O8,0,11.388558958692268,C18 H20 O8,0,7.590967236614095,C18 H20 O8,0,10.412575468585114,C18 H20 O8,0,4.613830924230818,C18 H20 O8,0,21.38518001731828,C8 O8,5,7.989615748343414,C12 H4 O8,2,6.263602589735347,C12 H4 O6,2,4.062785287476461,C3 H2 O5,3,1.438170907393681,C13 O8,5,17.71280648936923,C2 H20,8,1.104052879337657,C2 H4,8,0.6672440691942398,C9 H2 O5,3,3.27333078932916,,,,,,,,,,,,,,
483,Fallopia_531,None,None,C12 H16 O3,208.11004,4.839,0.0,None,None,,Fallopia,0.1223384858921576,-0.0367785722588109,0.0138759984116632,-0.147843963294207,-0.4942161036801167,-0.1581565188866136,0.0120337303156645,-0.1762059502331681,-0.1762059502331681,-0.2918320703686845,-0.2532757615086041,-0.2954069508067505,-0.3254141968822637,0.2144611342717723,0.1223384858921576,0.1856243976265545,0.0892593460156092,-0.0038443653995443,0.2962820717698378,-0.1365013322660786,-0.0577051448842098,0.0400669603068877,C4 O3,8,6.848397571091051,C9 H10,3,3.934556099343737,C6 H4,3,1.726955191657209,C9 H16,3,4.433848154296909,C12 O3,8,95.2470606102669,C9 H16,3,2.821679525985508,C12 H10,3,8.554881705564815,C12 H16,3,10.011006893388766,C12 H16 O,1,5.505503446694383,C12 H16 O3,0,6.509116761288315,C12 H16 O3,0,4.338607918126717,C12 H16 O3,0,5.951294606857758,C12 H16 O3,0,2.6370293477507447,C12 H16 O3,0,12.222673140542648,C4 O3,4,3.4241987855455256,C6 O3,2,2.723051820741361,C6 O,2,1.4651774186658588,C2 H4 O,2,0.5366310827876335,C8 O3,4,8.981476405582708,C6 H16,3,2.203410142362431,C6 H10,3,1.9537526081743293,C6 H4 O,2,1.5855144393630438,,,,,,,,,,,,,,
484,Fallopia_533,None,None,C7 H10 O5,174.0528,0.664,0.0,None,None,,Fallopia,0.1415497109956334,0.0084721838425139,0.0508371262450566,-0.084417338896543,0.2985940675874587,-0.0930422431828503,0.0492963456058532,-0.1081378823181467,-0.1081378823181467,-0.2048417701398079,-0.1725952071447807,-0.2078316208452975,-0.2329281764931181,0.2185964738230836,0.1415497109956334,0.1944788735575287,0.1138839774389737,0.0360167026924216,0.2870274023364914,-0.0749309311777608,-0.0090297519596163,0.0727419332046963,C2 O5,5,7.418462405928794,C2,5,0.7997183742687621,C3 H2 O3,2,1.9533905972718133,C2 H10,5,1.217301455832175,C7 O5,5,81.35071458536102,C2 H10,5,0.7746847603577156,C7,5,4.663929281155906,C7 H10,5,5.8817600818696425,C7 H10 O,2,3.440880040934821,C7 H10 O5,0,5.443902037835881,C7 H10 O5,0,3.6285962217377934,C7 H10 O5,0,4.9773672874816,C7 H10 O5,0,2.2054804002643134,C7 H10 O5,0,10.222436877047556,C3 H2 O5,2,4.209231202964397,C4 H2 O5,1,2.950126011666345,C4 H2 O4,1,1.8981023236713728,C2 H4 O4,1,1.121512276896422,C5 H2 O5,2,8.857062248255446,C H10 O2,3,1.3518738588576418,C H4 O2,3,1.1430726944338092,C4 H4 O4,1,1.9987462322422875,,,,,,,,,,,,,,
485,Fallopia_534,None,None,C11 H10 O2,174.06811,3.691,0.0,None,None,,Fallopia,0.1262568063487492,-0.0068324265450598,0.0355362423546807,-0.0997301200150104,0.2834029386609131,-0.1083557829635424,0.0339953261855896,-0.1234527499386501,-0.1234527499386501,-0.2201651440096839,-0.1879157445484907,-0.2231552577078446,-0.2482540208942794,0.2033103463491841,0.1262568063487492,0.1791906246558028,0.098588639263994,0.0207145151707095,0.271747294171206,-0.0902428778546209,-0.0243359018491844,0.0574429761008445,C6 O2,5,7.419550913505669,C9 H6,2,3.8002267332900144,C7 H2,2,1.9537371213002168,C9 H10,2,4.217846416997348,C11 O2,5,81.35828342955625,C9 H10,2,2.684217064821878,C11 H6,2,7.6647763473949535,C11 H10,2,8.882713893856318,C11 H10,1,4.441356946928159,C11 H10 O2,0,5.4443792087143885,C11 H10 O2,0,3.628914276771636,C11 H10 O2,0,4.977803565486735,C11 H10 O2,0,2.205673715833332,C11 H10 O2,0,10.223332897797231,C7 H2 O2,2,4.209775456752835,C8 H2 O2,1,2.950472249546105,C8 H2 O,1,1.8983563491887647,C6 H4 O,1,1.121698232460996,C9 H2 O2,2,8.858013895418638,C7 H10,2,2.3522553108856084,C7 H6,2,2.1434358445462807,C8 H4 O,1,1.9990090794361044,,,,,,,,,,,,,,
486,Fallopia_535,None,None,C13 H16 O7,284.08955,2.264,0.0,None,None,,Fallopia,0.2276682345781182,0.0104586590697408,0.0796068567598808,-0.141155924060456,0.1161998215115431,-0.1552335210740807,0.077091989556095,-0.1798726726930795,-0.1798726726930795,-0.3377130749991579,-0.2850801293050722,-0.3425931191092672,-0.3835557994025294,0.3534242131122482,0.2276682345781182,0.3140593869990766,0.18251213369075,0.0554169129159163,0.4651173986712251,-0.1256721783238958,-0.0181080578469163,0.1153599543945915,C5 O7,8,12.269456039933994,C6 H2,7,2.466319805833148,C5 O3,4,2.452737408282724,C6 H16,7,3.147900313797549,C13 O7,8,132.94192631039786,C6 H16,7,2.00330853835801,C13 H2,7,8.773497824006194,C13 H16,7,10.761245346385431,C13 H16 O,3,5.880622673192717,C13 H16 O7,0,8.885555186682438,C13 H16 O7,0,5.922606937882333,C13 H16 O7,0,8.124075600538744,C13 H16 O7,0,3.5997925152755705,C13 H16 O7,0,16.685095797479168,C5 O7,4,6.134728019966997,C7 O7,2,4.447408940695058,C7 O5,2,2.7302923444727365,C3 H4 O5,2,1.4627394623510257,C9 O7,4,13.720933459425453,C H16 O,6,1.103143125942854,C H4 O,6,0.7623371642196595,C7 H4 O5,2,2.8945636700026465,,,,,,,,,,,,,,
487,Fallopia_537,(-)-Corey lactone,"5-hydroxy-4-(hydroxymethyl)-3,3a,4,5,6,6a-hexahydrocyclopenta[b]furan-2-one",C8 H12 O4,172.07365,3.7,0.7190000000000001,C1[C@H]([C@@H]([C@@H]2[C@H]1OC(=O)C2)CO)O,C1C(C(C2C1OC(=O)C2)CO)O,-0.2,Fallopia,0.1184897653324981,-0.0130745406149799,0.0288086710957884,-0.1049078189331567,0.2623773997207763,-0.1134346496503155,0.0272854106343629,-0.1283586366536724,-0.1283586366536724,-0.2239629070053297,-0.1920830188649631,-0.2269187601938256,-0.2517299435402265,0.1946604313625926,0.1184897653324981,0.170817071721558,0.0911386181345221,0.014156770205659,0.2623132335133959,-0.0955292809173897,-0.0303774623463937,0.0504643990478257,C2 O4,6,6.277244228676432,C4 H4,4,1.7337661145912475,C2 O,3,0.9084340965502088,C4 H12,4,2.146600595264935,C8 O4,6,79.36876608645812,C4 H12,4,1.3660862391639244,C8 H4,4,5.554034639325769,C8 H12,4,6.758016717044904,C8 H12,2,3.379008358522452,C8 H12 O4,0,5.381995990388608,C8 H12 O4,0,3.587333162941242,C8 H12 O4,0,4.9207665012588135,C8 H12 O4,0,2.180400490053977,C8 H12 O4,0,10.106191092693065,C2 O4,3,3.138622114338216,C5 H4 O4,1,2.905206634608977,C5 H4 O3,1,1.865146172236368,C3 H6 O3,1,1.0973872212358444,C5 O4,3,7.733599738091378,H12,4,0.302385953359238,H4,4,0.0959591988167792,C2 O2,2,0.9646455953745966,,,,,,,,,,,,,1.4347099703803685,0.06667081643170272
488,Fallopia_538,None,None,C13 H14 O6,266.07917,4.918,0.0,None,None,,Fallopia,0.2179376006330358,0.0144984260230103,0.0792628464263316,-0.1275042715038239,-0.0132577489670211,-0.1406893933394144,0.076907413858521,-0.1637665005835629,-0.1637665005835629,-0.311600320018556,-0.2623041368082113,-0.3161709847486804,-0.3545367605169076,0.3357210474050021,0.2179376006330358,0.2988518269095834,0.1756442538888336,0.0566064686033769,0.4403332378504956,-0.1130021463320645,-0.0122572512864849,0.1127493106189945,C6 O6,7,11.98442362251512,C7 H2,6,2.866178992967529,C7 H2 O3,3,3.043650122743425,C7 H14,6,3.504549014864149,C13 O6,7,125.00656347059108,C7 H14,6,2.2302780471793,C13 H2,6,8.773497824006194,C13 H14,6,10.63522716420684,C13 H14,3,5.31761358210342,C13 H14 O6,0,8.32223338667184,C13 H14 O6,0,5.547128587806516,C13 H14 O6,0,7.609029686741841,C13 H14 O6,0,3.371574744211696,C13 H14 O6,0,15.627302783929212,C7 H2 O6,3,6.492211811257561,C10 H6 O6,1,5.038659466568745,C10 H6 O5,1,3.430403734016686,C3 H2 O4,2,1.243210509357418,C10 H2 O6,3,13.597470949261384,C H14,6,0.6528217574552411,C H2,6,0.3336220345971199,C7 H2 O4,2,2.584260671605332,,,,,,,,,,,,,,
489,Fallopia_539,None,None,C10 H12 O5,212.0686,2.421,0.0,None,None,,Fallopia,0.1681986675379505,0.0060549681844861,0.0576730635233104,-0.1071230504508662,-0.422040749234867,-0.1176317660655286,0.0557957527701091,-0.1360245242258315,-0.1360245242258315,-0.2538500237575647,-0.2145603170181687,-0.2574929036958338,-0.2880709318635013,0.2620736246046817,0.1681986675379505,0.2326883706836042,0.1344903136169932,0.0396156322483705,0.3454509170500728,-0.0955646658460693,-0.0152696587266518,0.0843622161551422,C4 O5,6,9.130833925595775,C5 H2,5,2.066460618698766,C4 O2,3,1.8168681931004176,C5 H12,5,2.5752498754313886,C10 O5,6,99.21095760807268,C5 H12,5,1.6388765683730904,C10 H2,5,6.774670989225091,C10 H12,5,8.258493623038243,C10 H12 O,2,4.629246811519121,C10 H12 O5,0,6.63292885618286,C10 H12 O5,0,4.421134035719823,C10 H12 O5,0,6.0644961793033305,C10 H12 O5,0,2.687189168171418,C10 H12 O5,0,12.455164709251637,C4 O5,3,4.565416962797888,C7 H4 O5,1,3.8128905748560977,C7 H4 O4,1,2.531089721535869,O3,2,0.5848811941087887,C7 O5,3,10.22840142591084,H12,5,0.302385953359238,H2,5,0.0479795994083896,C4 O3,2,1.6537157130984252,,,,,,,,,,,,,,
490,Fallopia_540,None,None,C6 H8 O4,144.04223,1.467,0.0,None,None,,Fallopia,0.1186095025628333,0.0084774979411008,0.0435377829666094,-0.0683958071649613,0.0761537037040795,-0.0755335863155153,0.0422626671442003,-0.0880264018538241,-0.0880264018538241,-0.1680563907508769,-0.1413698517027057,-0.170530724763239,-0.1913000765968888,0.1823716915764066,0.1186095025628333,0.1624125014657238,0.0957139561764108,0.0312727297294941,0.2390036075469765,-0.0605450669154663,-0.0060067152531075,0.0616657145033912,C2 O4,4,6.277244228676432,C2,4,0.7997183742687621,C2 O2,2,1.2717384303646118,C2 H8,4,1.1453008767323214,C6 O4,4,67.46193740465036,C2 H8,4,0.7288639399698389,C6,4,3.997653669562206,C6 H8,4,5.005503446694383,C6 H8,2,2.5027517233471914,C6 H8 O4,0,4.5052526609991554,C6 H8 O4,0,3.0029458043250195,C6 H8 O4,0,4.119158842470828,C6 H8 O4,0,1.8252066942083047,C6 H8 O4,0,8.459862176455061,C2 O4,2,3.138622114338216,C3 O4,1,2.269036731677921,C3 O3,1,1.3984052458737346,C H2 O3,1,0.755716536484474,C4 O4,2,6.98506406702922,H8 O,3,0.601514345167232,H2 O,3,0.4287151296225395,C3 H2 O3,1,1.4816959138084422,,,,,,,,,,,,,,
491,Fallopia_541,None,None,C10 H10 O6,226.0479,3.022,0.0,None,None,,Fallopia,0.2045081430242419,0.0316761314153666,0.0866968278001536,-0.088962442322952,-0.2928015985344814,-0.1001638794823804,0.0846957670423762,-0.1197690655276062,-0.1197690655276062,-0.2453614763588234,-0.2034818407123566,-0.2492444904401054,-0.2818381844308533,0.3045712212334877,0.2045081430242419,0.2732489276934871,0.1685777760755797,0.0674490729740853,0.3934446417444235,-0.0766421432908828,0.0089458114549643,0.1151452963862595,C5 O6,5,11.12823786268163,C5 O,5,2.5322720655106625,C6 H2 O4,2,3.1343895751899256,C4 H10,6,2.074600016165081,C10 O6,5,107.14632044787945,C4 H10,6,1.3202654187760476,C10 O,5,7.5508412426489295,C10 H10,6,8.13247544085965,C10 H10,3,4.066237720429825,C10 H10 O6,0,7.07016248045626,C10 H10 O6,0,4.712569161853335,C10 H10 O6,0,6.464259496739985,C10 H10 O6,0,2.8643250133738896,C10 H10 O6,0,13.276192180648671,C6 H2 O6,2,6.064118931340815,C7 H2 O6,1,4.130149757775578,C7 H2 O5,1,2.763854340312464,C5 H4 O5,1,1.755273037187707,C8 H2 O6,2,12.100399607137067,H10 O,5,0.6519120040604384,O,5,0.3807355302141498,C7 H4 O5,1,2.8945636700026465,,,,,,,,,,,,,,
492,Fallopia_542,Resveratrol,"5-[2-(4-hydroxyphenyl)ethenyl]benzene-1,3-diol",C14 H12 O3,228.07884,4.592,0.728,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,3.1,Fallopia,0.175835918101967,0.0014510876185909,0.0569661205272495,-0.1202713701325706,-0.3079728187870501,-0.1315734472306076,0.0549470811271817,-0.1513547771663752,-0.1513547771663752,-0.2780755800368411,-0.2358196744616805,-0.2819934812753217,-0.3148800151326156,0.2767980186337127,0.175835918101967,0.2451943081956074,0.1395827327619372,0.0375454331714877,0.3664699273617771,-0.1078403786848412,-0.0214834541727384,0.0856701859704855,C8 O3,6,10.273140610425015,C11 H6,3,4.599945107558777,C8,3,2.180519050943224,C11 H12,3,5.147145556430108,C14 O3,6,107.15388929207468,C11 H12,3,3.2756185436280867,C14 H6,3,9.663603182176056,C14 H12,3,11.259447435024915,C14 H12 O,1,6.12972371751246,C14 H12 O3,0,7.133683739203367,C14 H12 O3,0,4.75490882885833,C14 H12 O3,0,6.522337072925246,C14 H12 O3,0,2.89005929187361,C14 H12 O3,0,13.395470972474808,C8 O3,3,5.136570305212508,C11 H4 O3,1,4.176241141258754,C11 H4 O2,1,2.7976703616695837,C4 O,2,0.7800275477096255,C11 O3,3,11.22708341876918,C8 H12,3,2.7026911149816115,C8 H6,3,2.429078279735011,C8 O,2,1.9295540379430105,,,,,,,,,,,,,4.375094928213197,0.08376890656809198
493,Fallopia_543,None,None,C8 H10 O5 S,218.02486,2.418,0.0,None,None,,Fallopia,0.2185895080278044,0.0518917632819295,0.1049596291032628,-0.0644650272474223,-0.3320546995935558,-0.0752688956685858,0.103029591303482,-0.0941782416204262,-0.0941782416204262,-0.2153130444145858,-0.1749198282039117,-0.2190582400189384,-0.2504950972921165,0.3151010819806856,0.2185895080278044,0.2848904997813406,0.1839344051769273,0.0863950281878658,0.4008201488891529,-0.0525820083313988,0.0299682027130643,0.1323983860247324,C3 O5 S,5,10.555817503420965,C3 S,5,2.2649380939696564,C4 H2 O3 S,2,2.952160794201091,C3 H10 S,5,2.78801784386006,C8 O5 S,5,103.16604451277097,C3 H10 S,5,1.774281074663837,C8 S,5,7.105389165719665,C8 H10 S,5,8.630888302948083,C8 H10 O S,2,4.815444151474041,C8 H10 O5,1,5.819229614662008,C8 H10 O4,1,3.5453115509700885,C8 H10 O5 S,0,6.234831224725225,C8 H10 O5 S,0,2.76266493326132,C8 H10 O5 S,0,12.80499608580158,C4 H2 O5 S,2,5.777908751710481,C5 H2 O5 S,1,3.948071455582268,C5 H2 O4 S,1,2.630268335937385,C3 H4 O4 S,1,1.657483409130598,C6 H2 O5 S,2,11.59995089863232,H10 O S,4,1.4513154151820034,H2 O S,4,1.1897634853127914,C5 H4 O4 S,1,2.7563385548891848,,,,,,,,,,,,,,
494,Fallopia_544,None,None,C9 H12 O4,184.07356,2.718,0.0,None,None,,Fallopia,0.1319790271684269,-0.0087601863293116,0.036043837318914,-0.1069976472450378,0.3556380191281221,-0.1161191140449773,0.0344143491552983,-0.1320838559859964,-0.1320838559859964,-0.2343552868229323,-0.2002521890947548,-0.2375172725147933,-0.2640587147773487,0.213461611304524,0.1319790271684269,0.1879554859245615,0.1027204914494461,0.0203701559759679,0.2858323207993862,-0.0969650775857076,-0.0272697629059734,0.0592097720132756,C3 O4,6,7.133429988509922,C5 H4,4,2.1336253017256284,C3 O,3,1.1809989779181118,C5 H12,4,2.5752498754313886,C9 O4,6,85.32218042736201,C5 H12,4,1.6388765683730904,C9 H4,4,6.22031025091947,C9 H12,4,7.508255170041573,C9 H12,2,3.7541275850207865,C9 H12 O4,0,5.757323567214735,C9 H12 O4,0,3.8375052302782007,C9 H12 O4,0,5.263929032472682,C9 H12 O4,0,2.3324564250461117,C9 H12 O4,0,10.810972779735602,C3 O4,3,3.566714994254961,C6 H4 O4,1,3.177546440471089,C6 H4 O3,1,2.064954639577958,C4 H6 O3,1,1.2436540086541852,C6 O4,3,8.482135409153535,C H12,4,0.6024240985620347,C H4,4,0.3816016340055095,C3 O2,2,1.171392915411127,,,,,,,,,,,,,,
495,Fallopia_545,Gallic acid,"3,4,5-trihydroxybenzoic acid",C7 H6 O5,170.02154,2.261,0.898,C1=C(C=C(C(=C1O)O)O)C(=O)O,C1=C(C=C(C(=C1O)O)O)C(=O)O,0.7,Fallopia,0.1683083515463863,0.0383130506608893,0.0796967730100561,-0.0524250455142976,0.2985542502394764,-0.0608501872477802,0.0781916785956866,-0.0755961942816725,-0.0755961942816725,-0.1700603105235529,-0.1385606144536098,-0.1729809129000727,-0.1974962038918875,0.2435706240748061,0.1683083515463863,0.2200116147497794,0.1412833877162711,0.0652196072541642,0.3104166147712135,-0.0431583537436779,0.0212164795166245,0.101094239828626,C4 O5,3,9.130833925595775,C4 O2,3,2.6653890082150387,C5 H2 O4,1,2.861824693822022,C2 H6,5,1.0733002976324677,C7 O5,3,81.35071458536102,C2 H6,5,0.6830431195819622,C7 O2,3,6.440099534579745,C7 H6,5,5.629723717512459,C7 H6 O,2,3.3148618587562293,C7 H6 O5,0,5.3178138620986815,C7 H6 O5,0,3.544552997795489,C7 H6 O5,0,4.862084691121351,C7 H6 O5,0,2.15439847440291,C7 H6 O5,0,9.985671334894636,C5 H2 O5,1,5.065416962797888,C7 H6 O5,0,3.858635720459513,C7 H6 O5,0,2.8309783319919184,C2 O4,1,1.0723751669817327,C6 H2 O5,1,9.605597919317605,C H6 O2,3,1.251078541071229,C O2,3,1.0471134956170298,C4 O4,1,1.9292911907491928,,,,,,,,,,,,,1.913006711111943,0.0446953752826007
496,Fallopia_546,Dopamine,"4-(2-aminoethyl)benzene-1,2-diol",C8 H11 N O2,153.07905,4.07,0.862,C1=CC(=C(C=C1CCN)O)O,C1=CC(=C(C=C1CCN)O)O,-1.0,Fallopia,0.0918801380212528,-0.0251612507582024,0.0120986217419272,-0.1068573791505116,0.1094980730095755,-0.1144429632634285,0.0107435086009104,-0.1277195442663128,-0.1277195442663128,-0.2127703982545483,-0.1844096179106316,-0.2153999652918798,-0.2374723300964092,0.1596425943517658,0.0918801380212528,0.1384312186259535,0.0675481869672864,-0.0009359077688486,0.219827443589736,-0.0985141046872684,-0.0405541643208948,0.0313638506828795,C3 H N O2,5,5.922003467129077,C6 H7 N,2,3.100836329133132,C4 H3 N,2,1.4769961367925744,C6 H11 N,2,3.468099498724289,C8 H N O2,5,70.94521553973726,C6 H11 N,2,2.207081751355716,C8 H7 N,2,6.499399173965678,C8 H11 N,2,7.570478007479061,C8 H11 N,1,3.7852390037395303,C8 H11 N O2,0,4.787896841686946,C8 H11 N O2,0,3.1913403784763936,C8 H11 N O2,0,4.377580814279803,C8 H11 N O2,0,1.9397139348645849,C8 H8 O2,1,7.990605065593153,C4 H3 N O2,2,3.4610017335645384,C5 H3 N O2,1,2.474124942748081,C5 H3 N O,1,1.5488730079918611,C3 H5 N O,1,0.8658642017354177,C6 H3 N O2,2,7.548756330869882,C4 H11 N,2,1.8274610673427116,C4 H7 N,2,1.6438210185804008,C5 H5 N O,1,1.6373890482572129,,,,,,,,,,,,,1.1489733480776838,0.09489177429590599
497,Fallopia_547,None,None,C7 H8 O3,140.04744,2.438,0.0,None,None,,Fallopia,0.1089388660089412,0.0018612033724707,0.0359491452454676,-0.0728801386939608,0.0399270495206565,-0.0798199625034215,0.0347093928018011,-0.0919663089917435,-0.0919663089917435,-0.1697767890728982,-0.1438303601946984,-0.1721825012319868,-0.1923758469943095,0.1709327086490475,0.1089388660089412,0.1515270560187502,0.0866782924339304,0.0240242444207581,0.2259940254168384,-0.0652471266665486,-0.0122213124165568,0.0535743264455845,C3 O3,4,5.99221181125756,C4 H2,3,1.6666014315643858,C3 O,2,1.1809989779181118,C4 H8,3,2.002599437065228,C7 O3,4,65.47998890574749,C4 H8,3,1.2744445983881711,C7 H2,3,4.775844154443988,C7 H8,3,5.755741899691051,C7 H8 O,1,3.377870949845525,C7 H8 O3,0,4.380302525683282,C7 H8 O3,0,2.9196611335573137,C7 H8 O3,0,4.004916758067917,C7 H8 O3,0,1.774585821067266,C7 H8 O3,0,8.225233621024106,C3 O3,2,2.99610590562878,C4 O3,1,2.1783722090171374,C4 O2,1,1.331887098599002,C2 H2 O2,1,0.7070229258665517,C5 O3,2,6.735869392396232,C H8,3,0.5016287807756221,C H2,3,0.3336220345971199,C4 H2 O2,1,1.4128677561942042,,,,,,,,,,,,,,
498,Fallopia_548,None,None,C12 H16 O5,240.09993,3.149,0.0,None,None,,Fallopia,0.1681688298124015,-0.0154071020544961,0.0430338980633564,-0.1435450458702405,-0.235727752003072,-0.1554428085916583,0.0409084434678277,-0.1762667304113279,-0.1762667304113279,-0.30966646139359,-0.2651834222362197,-0.313790858961994,-0.3484107056653442,0.274452224055949,0.1681688298124015,0.241182813075369,0.1300048893853898,0.0225896267987479,0.368850367297,-0.1304588684044176,-0.0395504284528556,0.0732508357837957,C4 O5,8,9.130833925595775,C7 H6,5,3.000508359021252,C4 O,4,1.4535638592860147,C7 H16,5,3.576549593964003,C12 O5,8,111.11778628988044,C7 H16,5,2.276098867567176,C12 H6,5,8.331051958988654,C12 H16,5,10.011006893388766,C12 H16 O,2,5.505503446694383,C12 H16 O5,0,7.509672185572313,C12 H16 O5,0,5.005521394336046,C12 H16 O5,0,6.866103838091316,C12 H16 O5,0,3.0423829640170905,C12 H16 O5,0,14.101493625489638,C4 O5,4,4.565416962797888,C6 O5,2,3.4490604777871536,C6 O3,2,1.997830647898503,C2 H4 O3,2,0.9265518788601592,C8 O5,4,10.976937096973,C2 H16,5,1.0032575615512442,C2 H6,5,0.7152236686026294,C6 H4 O3,2,2.13666539466458,,,,,,,,,,,,,,
